RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022
102001,0,United States,Country,,108641.2647,108472.7289,108532.2801,108739.0775,108986.6216,109201.9577,109381.47,109677.8227,109872.9898,110117.4004,110348.4148,110578.7965,110814.3828,111012.3176,111290.6705,111568.996,112082.544,112404.337,112764.0041,113055.8394,113374.4597,113548.2044,114051.5223,114415.4364,115358.2598,115583.7351,115907.872,116219.1865,116782.4202,117261.3463,117697.8192,118292.0805,118873.9682,119316.9259,119697.5599,120030.634,120435.2008,121021.4255,121561.1118,122185.4734,122890.5424,123822.2041,124546.0775,124939.4095,125578.456,126167.4139,126935.6366,127548.9188,128248.407,128856.4159,129588.0499,130392.7362,131207.1645,132019.7975,132888.0708,133743.9165,134539.2938,135303.2746,136222.0912,136989.8094,137629.3211,138204.4643,139085.7892,139928.0956,140793.471,141709.0916,142594.736,143446.645,144262.34,145039.1594,145686.9815,146302.638,146910.1789,147509.4807,148348.7959,149166.6893,150172.3472,151245.6967,152334.1752,153368.7966,154309.6813,155270.7421,156103.2227,156914.3177,157606.9105,158344.318,159340.6381,160363.6297,161593.725,162683.7855,163911.3713,165239.0052,166433.7952,167498.0395,168389.9204,169288.2734,170303.9492,171536.7825,173006.711,174535.4747,176565.316,178460.8797,180399.5107,182210.6494,183838.2754,185303.0226,186644.2429,188166.6017,189482.0843,190937.0831,192828.3922,195105.5833,197217.868,199536.3681,201862.97,203855.9789,205782.8245,207350.4086,208516.2398,209654.7638,210406.6515,211345.417,212931.9892,214355.7232,215605.9746,216751.4888,217378.5629,217863.982,217960.7833,217980.6171,217645.4487,217371.3271,217016.5709,216807.0275,216895.5102,217083.0824,216826.912,216484.7018,215914.1987,215374.6192,214302.9524,213304.6805,211814.2403,210491.5038,208686.7285,206885.8533,205459.522,203970.0676,202618.8062,201057.2997,199228.5904,197018.5253,195342.1777,193446.5989,190955.5805,189104.626,187156.237,185899.9102,184641.8944,183437.0975,182488.4925,181698.7271,180896.3173,179953.6503,179158.2099,178773.0517,178764.9571,178389.5845,177994.628,177890.332,178168.5746,178693.5126,178624.1313,178069.5496,176940.268,175999.3184,174652.8445,173449.0269,172214.0276,171121.3169,169947.6037,169110.0741,168514.8201,167704.6393,167083.3998,166629.3843,166216.8697,165659.5304,165137.9795,164437.9413,163951.1966,163492.192,163229.1072,163227.2309,164016.1028,164697.7581,165440.5812,166105.3616,166612.7951,167038.0744,167520.4595,168098.877,168745.4661,169438.3454,170460.9235,171570.1414,173185.5868,174755.6297,176382.9725,177991.1247,179296.2295,180330.0441,181381.697,182343.668,182990.9578,183859.6348,184746.3963,185654.3099,186463.253,187383.0442,188391.871,189158.4616,189515.4366,189622.3736,189951.7882,190560.3045,191110.6501,191751.826,192390.6894,193408.4464,194802.1068,196005.7931,197237.0853,198067.2416,198576.6082,199286.1712,199866.3882,200386.7198,201006.6363,202096.3793,202953.5808,204057.9414,205221.8602,206763.0679,208001.4062,209007.9643,209775.5163,210378.271,211109.8168,212021.1315,213048.7989,214003.0913,214994.9688,216371.4235,217991.4369,219763.2291,221176.2824,222348.5146,223056.3177,223832.3589,224850.5264,225866.5004,226947.8195,228233.2754,229323.8605,230991.4135,232790.1298,234461.9196,236001.5537,237048.5129,237662.4303,238283.8225,238848.3041,239385.1049,240118.6608,240983.495,241814.3948,242800.51,243952.7467,245112.6987,246222.8333,246903.6482,247214.0133,247587.1271,248045.602,248523.2734,249024.9207,249940.9612,251097.1631,252548.034,254548.8795,256082.1543,256484.0265,257556.8571,259542.8214,261806.2793,264354.395,267300.7677,270261.0254,273018.0735,276717.4732,280537.9689,284857.4839,289760.8775,296300.0584,302674.2945,307751.7804,311887.8639,315278.3401,318648.5573,322227.276,327377.2509,332206.7901,338002.7477,344042.4331,350515.8418,354717.7229,357473.3274,357107.2716
394913,1,"New York, NY",Msa,NY,188550.3069,186833.4605,186448.0891,186132.0031,186023.9795,185467.2642,185488.7858,185616.4783,185563.8818,185740.4998,186314.2743,186575.3803,187312.3684,187782.4026,188219.5108,188689.3573,189337.304,190086.2462,190722.0677,191239.2928,191704.2601,192097.2266,193659.1151,194570.156,195135.9361,195078.9596,195436.4454,195923.7054,196665.8766,197282.9511,198073.5892,199269.5509,200454.2419,201557.3098,202738.4673,204121.3475,204373.7757,205837.0663,207266.2682,208841.0487,210976.8018,212989.4849,215771.0594,216876.744,218746.3506,220444.4033,222575.9378,224494.2301,226110.0278,228636.3624,230888.3163,232979.8102,235345.1107,238086.7402,240909.0711,243210.7148,245913.9689,248161.1164,250641.8147,252896.4488,254618.5707,257314.1338,259316.0988,261722.6085,264339.402,267093.9997,269686.5018,272673.4379,275478.2173,278486.6971,281128.4537,283573.6692,286334.8433,288232.0574,290339.5359,293209.2218,295928.5967,299432.2745,303483.9363,308454.6523,312441.621,315924.686,319629.8717,323624.4367,326753.2134,330142.9241,334838.2735,337368.3827,341427.3575,345955.2971,349792.3488,353422.7571,356806.6462,359310.5892,362433.9392,365499.9738,368808.9228,371259.974,375024.8221,378207.9571,383345.3599,388350.503,393783.3224,398818.2264,404164.8405,408622.9682,412765.3822,416604.7645,419928.2161,423176.503,427427.4278,433584.281,438697.8948,443382.3527,449260.9051,454389.1387,459108.7677,464368.2754,467370.949,471436.8916,473975.8227,476791.3441,478151.0016,480776.4437,483383.7252,485503.657,486622.8755,486036.9542,484890.0806,482439.0803,480247.5479,478241.4094,475773.6846,475083.5776,476993.3706,474533.1634,474770.4317,473063.8048,470914.5193,470878.9944,468207.1332,467169.2558,465730.2081,462721.1974,461390.057,459384.909,455085.2508,453821.4805,449278.5902,446613.6898,445053.7143,442018.7325,438095.0783,434710.9162,430317.645,426835.3078,422232.9984,418437.7903,415698.4077,411967.6734,410949.126,408204.2528,406002.4518,404213.8619,403322.966,402012.3692,401367.4471,401145.4357,400776.3771,401208.729,399659.9731,400125.4579,400647.9046,402347.2388,402878.2393,402219.3361,400828.5903,398174.1793,395583.5844,393175.3739,392808.613,391272.9042,391030.8449,388980.9554,388086.1691,386457.3747,385533.9745,384201.584,382194.8378,380247.2953,377651.5546,376279.0809,374802.4162,372992.913,372800.9581,372909.8574,373341.9194,374239.9369,374190.345,373786.5618,373865.8227,373137.0245,373250.6833,373963.1023,373917.2534,375165.099,376963.2695,379456.5032,382252.957,384086.0897,386119.1639,387600.9697,388976.2321,390617.4368,391586.1308,392230.3019,394953.0283,395948.5325,397997.137,400492.981,402227.9908,403629.072,404458.348,404740.686,405022.0743,404867.9649,404341.9389,405423.7904,406010.7181,407189.5047,408167.4831,410916.1769,412472.985,414060.5973,414870.0492,414556.4961,415437.4302,415578.7232,416941.88,416752.652,416742.1016,418294.7764,420168.2828,422847.4959,424756.7278,425911.88,427289.9128,427861.9592,428446.6844,429355.0394,430058.1895,431026.1633,434003.9922,434598.9098,437852.3501,440498.0221,444972.2296,447088.0264,449525.9962,451032.126,452015.7781,452941.4465,453919.6091,454907.0036,458157.7068,461357.6876,464440.3024,468784.1469,471001.4942,471676.4284,472131.6086,472655.4898,473735.4714,474633.1223,475258.6322,475372.1685,475828.5533,477059.6415,478974.4278,480884.53,482303.0839,482003.3819,482035.6277,481013.9888,479385.1124,478365.5302,477966.9483,478969.9043,480424.7536,482299.6162,484636.9135,487735.8719,488397.7198,489033.4264,492631.3595,495776.5492,501767.0778,507537.2167,512244.1466,517372.988,520791.8238,526046.2815,531461.7486,537617.4941,546085.5717,555673.3333,562477.1126,567832.6982,571446.3476,573099.1837,575351.0207,577891.6982,582902.1172,588521.0569,598696.2684,607668.4798,615457.3798,619722.3105,621307.8949
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,186683.0411,186015.1652,185723.7971,185700.1553,185569.2982,185439.1949,185244.4283,185319.0148,185083.1232,184797.3029,184688.1011,184401.5111,185484.5082,183718.5411,184630.4012,185186.2818,185248.4835,186235.3439,186699.9551,187911.0704,189087.2749,189332.3122,190179.3008,190945.2549,195369.4181,196604.0636,197787.4925,199249.0581,201023.7797,202412.2226,202368.4733,205160.1526,207120.6592,207565.3274,210190.3482,209997.1824,212987.112,214383.0547,215747.8268,217363.3247,219575.1746,223201.9409,224462.0506,224319.0413,226139.8038,227849.6465,229749.9025,230454.7749,232127.2914,233416.0547,236541.0738,239332.8474,241669.3692,244866.2103,247060.7155,249586.8119,251804.5098,253208.6509,255408.9956,256860.4881,257645.0423,259683.8341,262826.3212,266064.2535,268528.5587,271503.5301,274105.6373,276776.7129,279398.1245,281691.8775,283299.242,285115.3974,286818.5927,289028.6387,293823.8756,298385.9413,302860.0691,308328.3949,315569.1649,320477.7488,325372.6069,330089.4091,334674.0942,337845.9575,340563.007,343487.9475,349954.0134,355092.1772,362871.1367,365720.1455,375038.9452,383520.4362,389284.1196,393228.307,400828.5047,404688.5986,412455.3265,421198.2507,430793.3635,443724.774,461116.03,469849.1203,478049.3555,489412.0324,497625.1255,503444.9096,504342.8507,510857.1639,515558.6621,522513.9888,533881.4922,541111.9725,549709.5502,559267.8103,570071.221,579869.6288,589298.8508,597986.6551,595429.9029,602646.224,608775.8401,605945.0506,616421.2486,622490.6916,626461.9164,632067.8207,629092.5471,633226.8944,627539.0028,628600.5798,624829.4565,620555.1346,622532.5338,617634.9431,616522.3019,618749.883,612969.804,611652.1399,604285.0727,596181.6468,588126.5142,580466.2957,574831.4731,560438.0175,555367.0815,540174.6388,528354.9387,514914.0611,502280.8966,492761.5372,482301.2178,474114.8548,472884.2028,460654.9734,447114.1668,435531.1999,433792.5925,431668.8314,427495.3278,426837.5838,427246.2595,419616.7342,422053.3862,425472.5223,422973.1043,425439.111,432336.7928,433116.4079,427023.8991,426590.1685,433832.2555,437540.8311,442296.1915,432947.5097,430555.0357,429018.2718,422030.62,418275.1442,415106.3647,414100.2538,412690.4741,413159.4434,409089.7241,409344.0591,402431.5169,407379.6191,406597.0164,396992.3408,394668.5604,393939.0466,393614.6158,392476.0241,389781.9781,389644.0043,391689.3046,394263.6013,397205.3362,399393.8487,403184.553,403654.6303,406363.3369,413813.3727,414670.3612,423336.1074,430334.6716,441022.4499,451797.739,463171.9577,469263.0168,479465.5873,485782.5215,492284.5402,497540.875,499607.8382,506931.2937,509913.9278,514059.6199,512039.1391,513423.6816,514570.3094,515850.4042,515885.3049,516932.3558,509997.2734,512249.5185,516628.7795,519177.5568,523302.1261,530773.3639,534310.5465,537307.6027,538484.1118,543960.0043,545357.019,541870.0429,545899.5987,549006.2638,552841.266,555945.9844,567022.1941,565121.7313,569487.8076,574371.3313,578304.4837,582668.0615,584523.3554,579353.2463,584222.5047,588740.1244,591670.6813,595677.6091,598680.9903,606515.4819,606940.5251,611718.3027,616028.0831,621542.9174,624728.2869,617762.9642,620563.1402,625375.5096,629130.2416,638570.4873,643752.8076,644898.3758,654466.6591,659527.6231,661797.961,665336.8451,668792.2806,657411.1556,658772.2923,660618.9123,662966.2209,663732.2921,661540.6089,662030.5909,660321.8879,660060.3056,665043.1924,667261.7948,667229.3175,659238.3354,663514.3453,668475.3369,671177.3135,671268.356,677023.1986,682813.3695,692931.0618,701165.2203,701877.8758,689012.8401,692637.1316,701261.608,710615.6106,719157.0277,732202.4827,734626.1543,740840.5879,749913.9443,761062.6911,767883.6276,787055.953,810569.2685,828356.755,842191.3143,841135.9854,845944.731,854076.9997,862487.3474,874894.4132,888106.124,902359.8715,931407.6388,950811.533,955845.19,933648.296,929753.4259
394463,3,"Chicago, IL",Msa,IL,147341.9316,147341.1529,146420.3794,147841.9188,148371.3897,148700.4474,148907.0529,149315.6258,149667.1154,149913.4096,150163.1712,150167.9875,150376.1633,150773.0081,151017.9967,151257.0995,153284.3959,152847.7759,152597.0959,146452.5421,143892.7107,138130.5823,147876.1586,148122.9407,147734.3978,147821.4356,148133.7174,148434.6438,149028.7786,149804.2483,151358.8152,153482.1678,155589.816,157516.4215,158955.0469,159424.9191,159358.3758,160183.2561,160800.6631,161582.0201,162511.2816,164814.1574,166166.932,166155.0662,166993.2878,167722.395,168445.8511,168982.7672,170460.3729,171127.3452,172023.5549,173461.8993,174617.6099,176058.1924,177775.9011,179120.7314,180419.6076,181822.063,183166.6867,183969.6075,184761.0528,185142.5848,186502.0131,187925.5449,189561.9484,191162.0095,192563.3605,194006.2184,195367.1429,196835.5533,197827.3525,198351.0992,198871.3682,199794.1221,201242.148,201807.0078,203701.1072,205402.2072,207189.2972,208915.1441,210133.4191,211283.0538,211986.0346,213362.6513,213835.2857,214794.2469,215987.6248,217752.2383,218673.2598,220113.1204,221743.1922,223393.6542,225040.9134,226089.7457,227301.8408,228032.13,229282.8869,229789.2389,230868.3819,233456.8002,235033.7047,237531.2157,239586.5504,241104.026,242375.7584,244313.658,245856.0416,247261.8825,248182.0889,249465.2472,251060.1594,253535.3135,255771.9479,258199.5288,260394.1425,262146.024,264509.7661,266155.5672,267102.682,268705.0093,269472.4648,269680.4291,271746.886,272853.2511,274367.0831,275316.2396,276387.361,277057.1817,277145.5669,277071.2012,277220.3387,277211.3022,277386.9484,276903.5948,276734.2307,276496.9372,276153.5008,276190.0862,275712.6899,275052.9061,273148.6779,272313.6552,271649.0938,268710.5035,267482.687,,,,,257748.7715,257702.4904,252240.3648,251866.4983,246277.083,242744.0834,238865.9865,231722.6924,232040.0346,228780.4292,228136.5342,226435.6216,225557.1994,224533.5632,222747.6956,218359.3408,217768.4528,215811.4567,215810.8551,213230.3986,213972.8594,210887.0698,215835.5365,212794.8911,214431.1526,208924.4553,209133.2163,205869.7459,203120.6419,199108.0402,197331.3877,194999.2006,193039.3044,193874.4449,191375.7471,192531.1213,190978.6593,191075.1678,188945.2011,187268.8192,182726.5166,183518.9844,179195.1435,178323.0796,176119.2199,179132.9086,178732.5241,179546.2103,180454.9835,177239.7158,177451.6693,177036.7798,177443.4572,177538.8273,176687.9285,178546.6435,179849.4281,180200.5598,184051.4816,185862.1334,188443.5465,190089.2,192459.1756,192440.0303,195549.6097,193595.6873,194571.7899,196040.4877,196926.0945,197329.9707,198994.8416,201409.1113,202869.9708,202652.5894,202241.0344,202743.3143,202147.8069,201686.4835,202401.1801,201958.0381,202701.7469,206033.4359,208049.2326,208576.9521,208661.6551,208987.7525,208097.8514,207350.6717,207461.3106,206617.6048,207913.8458,209012.1325,211490.0032,213280.4137,214671.8257,216274.5528,217074.072,217601.0045,217434.6206,216725.4214,217239.2631,217980.961,219063.3745,221086.4872,222745.474,225693.3188,227870.3952,228791.2359,228973.2697,228795.4568,229021.0724,228843.8825,229562.997,229791.0653,231236.7851,233013.8388,233802.456,235200.2692,237625.6351,238674.2596,239399.1523,239206.8192,238820.5497,238818.6156,238285.1908,238062.4804,238171.1702,238428.0218,240140.0169,241614.0348,242929.6176,244146.6767,243951.4187,243536.1727,242979.0487,241652.3523,240912.5813,240516.5854,240203.4595,241384.23,242512.5241,244037.2342,244837.3422,245484.43,246277.0821,248203.3335,249539.4418,252869.612,255174.1364,255543.9289,257700.8387,258443.7582,263249.8651,265948.2036,270735.374,274547.0663,279819.9486,283645.2182,285714.6027,286265.9133,288899.1037,290304.8879,291998.7022,294814.3682,298667.8241,304076.7795,308802.1056,314032.3783,315084.4246,314178.5506
394514,4,"Dallas-Fort Worth, TX",Msa,TX,113283.513,113199.1136,113519.4236,114048.0647,114287.4443,114271.4847,114486.7813,114662.372,114740.3603,115258.6477,115394.0607,115843.2131,115939.0929,116189.0771,116048.6392,116255.3316,116492.5779,116658.6456,116961.2169,116986.8852,117267.3747,117672.7204,117668.3173,118465.8524,119493.0219,119438.71,119706.4268,119631.8776,120112.355,120488.6785,120904.9731,120937.45,121242.4541,120348.6733,120870.8008,121175.99,122526.3047,123465.4421,124282.669,125199.5486,125919.4019,126854.4862,127659.0568,127333.3557,127515.2614,129399.1417,129896.967,130205.324,130671.4028,130813.56,130907.4354,131207.335,131497.995,131501.2803,131913.7484,132366.943,132531.6207,133201.9265,133780.6127,134212.0146,134044.9065,132863.1024,133328.1905,133544.4409,133591.4734,133530.772,133841.0026,134338.9375,133943.8939,134220.7182,134466.056,134687.4281,134941.0293,135508.2679,135864.4534,136563.2494,137153.6422,138055.3525,138534.5543,138970.9548,139081.176,139461.1948,140012.3184,140359.727,140419.0537,140412.6892,140841.798,140909.7924,141058.5758,141536.9269,141197.0151,141493.9283,141752.6552,141782.4832,142064.8035,141975.4924,,146763.1088,149540.1635,150145.3609,150019.6276,150571.6732,150467.0329,150979.5699,151152.1944,151215.9472,151450.7088,151711.786,153670.4692,152604.1062,153162.5845,154178.3572,154164.1263,154680.3724,154936.9036,154984.2733,155232.6659,154459.9943,155000.1764,154670.9704,154842.7999,155922.1542,156108.0276,156956.4756,158249.9985,158221.7311,157854.6155,158387.2006,158399.5181,159707.5265,159485.6788,159683.7102,158631.4775,158037.0195,158612.3879,159755.3811,160070.1005,160303.7538,160836.5279,161175.1682,161633.3935,161582.9722,161512.7778,161927.2512,158298.9918,157110.3348,157027.2226,156770.1072,156386.7739,156569.9039,156379.6544,154718.5555,153615.5014,152760.8183,151924.5274,151959.2953,151492.3737,151949.5966,152633.0887,153024.7009,153287.3663,152964.377,153219.0915,152446.4717,152444.7159,152462.3648,153719.2495,153449.2433,152119.6801,152715.5956,152940.1776,153954.6291,153881.8843,153614.018,152102.6173,150969.4585,149698.4046,148713.5384,147752.5323,147964.4459,147237.2204,145997.3538,146713.9307,145955.6244,145760.0331,145551.2518,145773.8926,145021.512,145228.6549,144790.4986,144159.0201,143805.4877,143736.5279,145342.1382,146080.873,146888.4268,147832.5363,148473.796,149172.8665,148682.338,148855.9681,149305.5168,150200.8425,150537.0507,151259.6478,151929.8366,153636.2493,155283.7384,156529.8876,157933.977,159216.7271,158896.9416,160346.2978,161826.9081,162696.3246,163777.3923,163998.4794,165433.0648,166809.16,168115.1249,169525.1225,171108.3726,170715.4672,171090.1806,171720.1169,172855.7039,174685.3813,176066.2077,177027.5003,178912.9223,181414.2231,183607.7787,185909.8945,187975.2536,189337.549,188477.1326,189756.9958,191474.5823,193141.9096,195515.6834,195910.0001,198028.3664,200503.5562,203047.7531,205603.992,207302.9762,209247.3698,208223.5613,209738.4094,211987.948,213832.4386,216181.7978,216977.1196,219527.9014,221263.3126,224132.012,226175.3378,227461.2078,228414.3538,228178.6113,230077.6087,231889.3383,233444.4149,235064.8071,236626.0028,239248.2677,241517.4927,243430.1046,244867.5062,246372.3827,246588.0861,246304.2983,246686.3678,247562.4295,249073.427,250833.2155,252389.4731,252671.9884,253599.6762,254642.6177,255256.2123,255128.7259,255383.8296,255432.6584,256316.4819,254896.1211,255966.158,256029.763,257706.2041,259200.0713,260878.5514,261736.2603,262401.9178,264082.4567,265106.9038,267471.4833,269487.9635,272430.0838,274574.3413,277596.1953,279216.5419,285092.9542,290863.8433,298628.1811,307221.38,315176.834,322828.5232,328878.0147,333795.8813,338187.5254,344409.9065,351186.0378,359878.8936,370452.3696,376522.0904,391696.5854,399613.3241,401254.7754,396903.7737
394974,5,"Philadelphia, PA",Msa,PA,121032.2619,120167.259,119720.4983,119433.8434,119728.2866,119690.808,119542.3164,119712.0428,119848.2255,120037.7772,120394.2019,120536.2026,120727.3321,120572.673,120644.7187,120812.8575,121314.5831,121518.3775,121582.1632,121800.1773,121868.8926,121985.0758,122416.39,122719.8054,122837.9371,122827.6735,122841.7521,122790.3251,122986.3023,123099.7653,123116.3986,123699.9473,123953.7275,124218.5442,124488.5085,124823.985,124966.6048,125168.0079,125403.8447,125728.8843,126258.2579,126684.588,127168.4849,127358.2125,127798.5225,128177.7421,129197.8678,129998.9774,130610.8823,131317.9078,131494.5612,132167.2619,132857.988,133376.524,133830.405,134490.6672,135236.7648,135857.2564,136453.8334,137077.8421,137719.5221,138335.0272,139017.7048,139742.3101,140512.2496,141457.5639,142488.2483,143410.4248,144586.6352,145355.9343,146581.2235,147031.9197,147964.6522,148697.5125,149667.8752,150992.7695,152143.8965,153744.4033,155237.7798,157481.5475,159416.3464,160854.2902,162176.0815,164113.414,165149.3823,166108.526,167525.0838,169320.4358,171246.8012,173422.5403,175673.1472,177875.7178,180173.629,181670.4264,183398.0075,184631.5157,185984.5678,187105.0596,188855.5154,191072.4415,194043.8932,197200.2679,200482.445,204113.4288,206140.0149,207698.6127,209911.4103,212470.2387,214569.3364,215124.0766,217101.2666,219773.1948,223288.7675,226909.8306,230241.1759,233376.7997,235981.5985,238707.0782,240276.1163,242182.035,242828.7586,243645.5793,245201.8114,247281.2763,249158.3941,251102.9107,252465.8557,252973.6912,253305.63,253393.5178,252497.5606,252042.2317,251469.0583,250888.6389,252095.8037,252411.1888,253926.8829,254369.5045,254479.7365,253609.8531,253206.9876,253299.9014,251953.9296,250841.1361,249107.8943,249238.8759,249012.232,248949.7405,247623.109,246466.8247,244990.716,243330.7177,241330.5977,239599.5434,237869.7982,235903.2496,234098.694,233533.3677,233688.5922,233387.9847,232912.0644,232519.2642,231282.6748,230928.7673,230094.6989,230255.767,230342.2269,229444.5796,229393.8644,228801.3145,228931.1637,230006.3911,230905.5021,230816.3759,229838.8281,228243.8971,225776.1439,223842.2429,221617.5383,220206.0279,219072.7753,218177.0423,217549.9572,216404.8627,215311.5995,214206.3014,213330.8591,212616.0024,210721.59,209735.7629,208762.3786,207582.0198,206191.3323,205457.2967,206365.4162,206778.7234,206841.3448,206462.2107,205895.9074,205485.5373,205056.9485,204418.1005,204270.5284,203919.0254,204155.5839,204221.2515,205473.5579,206877.112,208690.9284,209849.1466,210572.5241,210634.0147,211144.3908,211135.8241,211261.0538,211044.0995,211553.1487,211999.7639,212287.2924,212175.392,213902.2347,214333.5347,213918.5881,213427.7791,212975.5038,212765.897,212964.1524,213019.3759,212716.3237,213172.0059,214768.7275,215798.9171,216195.9358,216719.2105,216841.5139,216889.8213,216404.0963,215836.9759,215714.6937,215433.5631,215611.7076,216325.9049,216987.613,218516.5162,219751.1679,220944.6146,220771.7975,221169.7962,221127.1871,221639.2846,222105.2358,223168.3623,224107.6229,224409.6517,225931.5665,227495.8939,228646.5316,229181.7846,229224.106,229821.363,229909.9462,231029.4618,231612.9082,232317.9851,232959.9574,234744.0022,237437.343,239049.4934,239905.2517,240506.6047,240908.3761,240828.6485,241292.9048,241404.9064,242407.2198,243162.9134,243677.2797,244257.6791,246738.2694,247466.791,248545.9554,248948.8278,249361.7133,249477.09,249123.517,249227.6635,249759.8572,250922.9761,251359.5503,252403.599,253381.2458,256471.8508,257384.3483,258987.709,261891.5652,264827.2779,267342.4468,271696.2345,274209.4466,277555.9513,280650.9253,283032.1468,287532.073,292445.6258,298646.2836,303818.9286,306472.3504,308652.2801,310461.3523,311789.7537,314277.2646,316023.0405,318380.7995,321217.2754,326621.6562,331651.9189,337285.2864,339009.1613,339731.4914
